CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15602666,Surname_2666,683,Germany,Male,38,9,129057.94881284719,3,0,1,27791.018247634263,0
15602667,Surname_2667,351,Spain,Female,68,4,217376.47513072664,4,0,0,153522.00989279998,0
15602668,Surname_2668,724,France,Male,42,0,103234.57201208128,1,1,0,188692.34189155386,0
15602669,Surname_2669,642,France,Male,85,10,7974.272066319982,2,1,0,29091.633753258,0
15602670,Surname_2670,674,Spain,Female,27,1,231647.58442639012,1,0,1,192981.22396381848,0
15602671,Surname_2671,771,Germany,Male,84,4,180382.1177721154,1,0,1,190550.30388294056,0
15602672,Surname_2672,842,France,Female,26,8,127691.78023404884,2,1,1,109392.34989453011,0
15602673,Surname_2673,390,France,Female,46,10,236223.43448316286,4,1,0,66195.44021696199,1
15602674,Surname_2674,667,Spain,Female,54,4,221692.0111467935,2,1,0,36237.51306917147,0
15602675,Surname_2675,665,France,Female,88,4,27106.494320791626,1,1,0,166532.17163330727,0
15602676,Surname_2676,730,Germany,Male,55,0,156099.36121660518,4,1,0,124900.58774760977,0
15602677,Surname_2677,460,France,Male,89,4,134526.03443400117,1,1,0,133746.7373136605,0
15602678,Surname_2678,363,France,Female,76,7,194118.44293321707,1,1,0,173566.59671093756,0
15602679,Surname_2679,580,Spain,Male,74,8,75191.98300851515,4,1,0,94349.39725859341,0
15602680,Surname_2680,822,France,Female,77,9,2028.9131084226253,2,0,1,79940.5976169709,0
15602681,Surname_2681,433,Germany,Female,45,2,46349.900269115504,3,1,0,154837.89241454998,0
15602682,Surname_2682,479,Spain,Male,45,3,52735.14599180135,4,1,0,66471.8369799495,0
15602683,Surname_2683,580,France,Male,63,6,72854.0929365924,1,0,0,72305.90943799127,0
15602684,Surname_2684,675,France,Female,88,6,92598.21207721838,1,1,1,82407.33482511944,0
15602685,Surname_2685,494,Germany,Male,84,0,176638.69848247568,4,1,1,172708.02067696324,0
15602686,Surname_2686,728,France,Female,72,10,18561.21874273453,1,1,1,158031.9324068519,1
15602687,Surname_2687,694,France,Female,55,5,121636.81891523956,3,0,0,65369.39676753578,0
15602688,Surname_2688,377,France,Male,35,8,124660.92034329704,4,1,0,37286.34867308437,0
15602689,Surname_2689,415,Germany,Female,80,4,153967.4463900772,1,0,1,84630.70437886019,0
15602690,Surname_2690,512,Germany,Male,22,7,77636.86432315137,3,1,0,128664.83175928055,0
15602691,Surname_2691,578,Germany,Female,61,10,64947.22387651264,1,0,0,138486.92272272168,0
15602692,Surname_2692,610,France,Female,46,9,120971.22767426402,4,0,1,48081.72261788915,0
15602693,Surname_2693,798,Germany,Female,31,10,164901.99723189473,2,1,0,57386.3613997391,0
15602694,Surname_2694,773,Spain,Female,75,8,11148.017823988055,3,0,1,186719.2316243166,1
15602695,Surname_2695,809,Germany,Female,61,9,73395.46041276254,4,0,0,83161.36483125483,0
15602696,Surname_2696,789,Germany,Male,35,9,196827.57873330876,4,0,0,69687.10071971438,0
15602697,Surname_2697,513,Germany,Female,24,2,121047.3855050443,4,0,0,142184.94593124947,0
15602698,Surname_2698,650,Spain,Male,79,0,237956.45085024775,2,0,0,98896.64685716676,1
15602699,Surname_2699,756,Spain,Male,62,1,216885.4323168506,1,1,0,56892.36931877847,0
15602700,Surname_2700,652,France,Male,33,4,85986.24467549879,2,1,1,87766.4594550792,0
15602701,Surname_2701,636,France,Female,81,9,181567.74887380694,4,1,1,37397.10254882864,0
15602702,Surname_2702,744,France,Male,54,6,68577.12153894478,3,0,0,63117.103104688504,0
15602703,Surname_2703,359,France,Male,42,10,43824.12246502171,1,1,0,89507.884210203,0
15602704,Surname_2704,544,France,Male,26,5,220255.0916116051,2,0,1,108418.83749769721,0
15602705,Surname_2705,467,Spain,Female,72,3,87562.32000954164,3,0,0,150914.89731705442,0
15602706,Surname_2706,619,France,Female,45,8,50854.510667158516,4,0,0,83139.28238390553,1
15602707,Surname_2707,429,Germany,Female,26,10,241244.1249122067,3,0,1,113683.8848267615,0
15602708,Surname_2708,807,Germany,Female,29,3,7757.201572625577,3,0,0,190691.1967798507,0
15602709,Surname_2709,442,France,Male,35,2,91724.83742745066,4,0,0,165480.0954334929,0
15602710,Surname_2710,615,Spain,Female,73,10,9604.473548946364,2,1,1,55031.67676070688,0
15602711,Surname_2711,681,Spain,Male,91,4,126025.0742312769,4,0,0,50561.83306092754,1
15602712,Surname_2712,699,France,Female,75,3,100293.85528480467,3,1,0,135912.33468609003,1
15602713,Surname_2713,710,France,Male,68,1,180167.21802184323,4,1,0,123112.68761372169,0
15602714,Surname_2714,606,France,Female,49,2,238508.6221728392,1,0,1,113905.86238143116,0
15602715,Surname_2715,482,Germany,Female,65,6,129922.20978591246,1,0,1,39292.44838463004,0
15602716,Surname_2716,625,France,Female,25,1,71349.89436146688,3,0,0,78897.35325416343,1
15602717,Surname_2717,613,Germany,Female,47,0,218043.90970156586,4,1,1,154280.40187466925,0
15602718,Surname_2718,520,Spain,Male,43,1,151134.9451880675,3,0,0,147481.7339645758,1
15602719,Surname_2719,809,France,Female,41,7,138371.13655366653,4,0,1,41383.02410217128,0
15602720,Surname_2720,350,Spain,Female,44,7,47143.665397645695,1,1,0,91103.37776974353,1
15602721,Surname_2721,662,France,Female,56,9,10147.878367777419,1,1,0,94115.56683002137,1
15602722,Surname_2722,413,Spain,Male,83,1,115351.23620816534,3,0,1,106630.54747892075,0
15602723,Surname_2723,723,France,Female,68,5,132011.7317368167,1,0,0,97620.10874971606,0
15602724,Surname_2724,817,Germany,Female,90,10,31773.431231284092,3,1,0,105325.9739324208,0
15602725,Surname_2725,633,France,Male,67,10,14849.157249405498,2,0,0,164497.44707175184,0
15602726,Surname_2726,470,Spain,Male,62,10,54020.08744621364,3,1,1,83998.85632806583,0
15602727,Surname_2727,456,Germany,Male,50,6,15774.578850424075,4,0,1,114884.80297022204,1
15602728,Surname_2728,770,France,Female,36,0,14034.566711724705,4,1,0,125285.71853688359,0
15602729,Surname_2729,524,Germany,Male,30,6,111041.5573552751,4,0,1,189037.95894590297,0
15602730,Surname_2730,834,France,Female,39,10,202561.0463410271,3,1,0,134399.88836728106,0
15602731,Surname_2731,553,Germany,Male,37,7,165997.05691596298,2,0,0,34829.810245858826,1
15602732,Surname_2732,514,Spain,Female,22,8,169853.4143195557,3,1,0,120666.95572581992,0
15602733,Surname_2733,654,France,Male,49,7,65609.1409420769,3,1,0,135764.5966574765,0
15602734,Surname_2734,846,France,Male,47,2,2776.0462349954996,2,0,0,11805.313200787445,0
15602735,Surname_2735,469,France,Male,43,7,112661.64783680666,1,1,0,24308.121323036103,0
15602736,Surname_2736,393,Germany,Female,21,2,94281.03796829181,1,0,1,13609.638068122807,0
15602737,Surname_2737,661,France,Male,84,5,236808.74981625946,1,1,1,19168.060105356046,0
15602738,Surname_2738,505,France,Female,60,3,18004.878094836724,1,1,0,27036.360170904718,1
15602739,Surname_2739,716,France,Male,47,6,194104.83071197174,1,0,1,191984.9434679148,0
15602740,Surname_2740,556,France,Male,33,7,96354.04439420189,2,1,1,49276.96890133617,0
15602741,Surname_2741,739,Spain,Male,88,9,207404.95686736092,2,0,0,48865.96922738601,1
15602742,Surname_2742,457,France,Female,56,5,123726.97408177344,3,0,0,172909.70121559373,0
15602743,Surname_2743,600,Germany,Female,58,9,205125.4521363225,1,0,0,153023.74395834235,0
15602744,Surname_2744,794,Spain,Female,48,3,116712.09203826124,4,0,0,138404.9199282296,0
15602745,Surname_2745,753,Germany,Male,66,7,100464.87713062139,2,1,0,90129.71571950392,1
15602746,Surname_2746,719,France,Female,30,6,240927.12465746753,2,0,0,15923.629644615068,0
15602747,Surname_2747,683,Germany,Female,58,9,92214.52354008328,1,1,1,167042.56094804092,1
15602748,Surname_2748,479,Spain,Male,45,7,201325.00687305426,4,1,1,173551.28966397545,0
15602749,Surname_2749,806,France,Male,81,9,16758.150576581284,4,1,1,101540.68371799891,0
15602750,Surname_2750,642,France,Female,36,6,15662.154510448418,2,1,1,132527.97762806265,0
15602751,Surname_2751,369,France,Female,89,2,109527.04842648428,3,0,0,100754.31914113347,1
15602752,Surname_2752,631,France,Male,42,2,146392.54337031918,4,0,0,66270.17240099196,1
15602753,Surname_2753,634,France,Female,55,8,152133.2461952976,3,0,1,112656.13927235795,1
15602754,Surname_2754,350,Germany,Male,20,6,9096.52160545002,1,0,0,140833.77953571046,0
15602755,Surname_2755,468,France,Male,19,0,174184.9885011111,1,1,0,39365.733978356846,0
15602756,Surname_2756,384,Germany,Female,22,2,32481.500026779104,1,1,0,110835.94387232001,0
15602757,Surname_2757,547,Germany,Female,78,10,238836.24499493043,3,0,0,157432.34597302822,0
15602758,Surname_2758,834,France,Male,37,0,83387.18866927666,2,1,0,100362.24955184912,0
15602759,Surname_2759,594,Germany,Female,55,5,65361.25787132355,3,0,0,39809.947205217046,0
15602760,Surname_2760,408,France,Male,53,1,72816.50434234593,1,1,1,175247.75471922674,0
15602761,Surname_2761,674,Spain,Female,63,6,234338.36009017593,4,0,1,138033.18192555517,1
15602762,Surname_2762,510,France,Male,54,7,120710.30262947774,2,1,1,130180.29198095087,0
15602763,Surname_2763,846,Germany,Female,71,5,108669.93764797645,3,0,0,133817.54656322085,0
15602764,Surname_2764,528,Spain,Female,38,4,141474.55452882047,4,0,1,56561.4559542556,0
15602765,Surname_2765,555,France,Male,38,9,232690.47576024427,4,1,0,103539.57886281227,0
15602766,Surname_2766,361,France,Female,87,3,77084.96573242694,1,1,1,71937.61342951287,0
15602767,Surname_2767,839,Germany,Male,77,8,45205.00259780203,1,1,1,168370.22341511538,0
15602768,Surname_2768,625,France,Female,53,7,148872.73319531238,4,1,1,121865.12298808435,0
15602769,Surname_2769,530,Spain,Female,28,4,122918.69307198086,2,1,1,146285.82347257744,0
15602770,Surname_2770,591,Spain,Female,48,0,15492.066375415892,3,0,1,135457.26653470125,0
15602771,Surname_2771,565,France,Female,54,7,130484.33121686029,2,1,1,101906.87812940018,0
15602772,Surname_2772,600,France,Male,77,7,140604.46904589265,2,0,1,162922.5020538962,0
15602773,Surname_2773,648,France,Male,78,6,173537.65254447062,3,1,0,126919.69512794676,0
15602774,Surname_2774,475,France,Female,84,6,248885.5198980996,3,0,0,53089.23786829079,1
15602775,Surname_2775,831,Spain,Male,46,7,105395.2371252287,3,1,0,65242.10213294564,1
15602776,Surname_2776,566,Spain,Male,84,0,127550.81824684933,2,1,0,167123.81216511733,0
15602777,Surname_2777,655,France,Female,88,2,18750.5780063362,2,0,0,188833.95834223754,0
15602778,Surname_2778,634,France,Male,84,3,207897.01689252508,3,1,1,114120.6910770012,0
15602779,Surname_2779,534,France,Male,33,10,24538.94931850864,4,1,1,83252.7254863522,0
15602780,Surname_2780,388,France,Female,62,5,233457.5055733517,4,0,0,128752.25710723577,0
15602781,Surname_2781,572,Spain,Female,51,9,87125.08549428094,3,0,1,101866.2673635415,1
15602782,Surname_2782,533,France,Female,61,9,84395.61700403,2,0,0,169921.98505861877,0
15602783,Surname_2783,844,Spain,Female,59,8,82152.24517373512,3,0,0,168268.97643842065,0
15602784,Surname_2784,776,Germany,Male,52,3,237622.39895813537,1,0,0,96669.18634773097,0
15602785,Surname_2785,527,Germany,Female,47,5,245026.9516964394,4,0,1,162870.62174506285,1
15602786,Surname_2786,756,France,Male,70,8,243310.10418830137,4,0,0,46661.70440813583,0
15602787,Surname_2787,777,Germany,Male,75,8,176196.7875010807,4,0,1,81043.66645564929,0
15602788,Surname_2788,643,Germany,Female,45,5,27764.539939966333,3,1,0,25124.34081759092,0
15602789,Surname_2789,689,Spain,Male,32,4,96590.55678178635,1,0,0,163480.90714057084,0
15602790,Surname_2790,500,France,Male,55,2,72327.30348838348,4,1,1,195296.19514381027,0
15602791,Surname_2791,733,France,Male,67,4,177097.3846091069,1,1,1,119585.22072599469,0
15602792,Surname_2792,475,Germany,Female,30,2,123163.62137753295,2,0,1,155634.29601863836,0
15602793,Surname_2793,650,France,Male,52,4,154125.337193036,2,1,0,86302.87878815607,0
15602794,Surname_2794,657,France,Female,41,9,2182.76893309699,4,1,0,116695.06990719792,0
15602795,Surname_2795,685,Spain,Female,82,9,195716.01552349963,2,1,1,75997.58536665238,0
15602796,Surname_2796,783,France,Male,35,0,238012.95917111562,3,1,1,142400.99989866035,0
15602797,Surname_2797,583,France,Male,75,5,167343.3223306736,2,1,1,56786.535887817125,1
15602798,Surname_2798,729,France,Female,43,6,212984.34918756087,3,1,0,39116.02768829711,0
15602799,Surname_2799,724,Germany,Female,46,1,119562.59717291457,2,0,1,180726.22882675033,0
15602800,Surname_2800,357,France,Female,89,2,5052.019822167825,1,1,1,174213.4884932141,0
15602801,Surname_2801,847,Germany,Female,61,9,247617.30557930315,2,1,0,168642.41567829472,0
15602802,Surname_2802,690,France,Female,22,8,14708.037498160604,1,1,1,166093.0931374434,0
15602803,Surname_2803,478,France,Male,50,7,48193.55094511088,3,0,0,148605.94591492703,1
15602804,Surname_2804,613,Germany,Female,22,3,13110.037646235029,2,1,1,176204.3501940363,1
15602805,Surname_2805,506,France,Male,53,10,156239.60013224624,2,0,0,49940.72130326698,0
15602806,Surname_2806,701,Spain,Female,30,7,145807.72567465995,1,0,0,175376.51443732265,0
15602807,Surname_2807,707,France,Male,42,10,52417.413543641684,2,1,0,184380.41227340035,0
15602808,Surname_2808,354,France,Female,75,7,239163.31032510803,3,1,0,146040.72062823738,0
15602809,Surname_2809,844,France,Male,19,5,228371.5739324175,1,0,0,123876.77225655937,1
15602810,Surname_2810,435,France,Male,53,0,69952.51464783706,3,0,1,54853.358380786274,0
15602811,Surname_2811,524,Spain,Female,42,1,164716.19101820322,4,1,1,174570.53258168118,0
15602812,Surname_2812,639,Spain,Male,51,3,213808.33429373076,3,0,1,119597.20758263397,0
15602813,Surname_2813,542,France,Female,29,3,89949.52664920874,1,0,0,126027.16608211484,0
15602814,Surname_2814,660,Germany,Female,36,1,63395.62266928941,3,0,1,125246.65183513012,0
15602815,Surname_2815,468,Germany,Male,54,8,64047.485600353866,2,1,1,174688.10078460374,1
15602816,Surname_2816,567,France,Male,18,1,205114.12188223467,3,1,0,36025.66216346147,0
15602817,Surname_2817,776,France,Female,77,5,115767.55435993244,2,1,1,21717.74312569674,0
15602818,Surname_2818,807,Spain,Female,84,4,178834.5079436201,1,1,1,52556.913598342566,0
15602819,Surname_2819,763,Spain,Female,66,3,162575.19710908944,2,1,0,103434.35382685045,0
15602820,Surname_2820,463,Spain,Male,63,5,76556.42586364502,3,0,1,99189.01332223043,1
15602821,Surname_2821,815,Spain,Male,65,3,52019.175764642794,4,1,0,107285.88921797033,0
15602822,Surname_2822,494,Germany,Female,85,8,31446.37754451199,2,0,0,31723.697262305384,0
15602823,Surname_2823,375,France,Male,36,10,5971.404607312603,4,1,0,160649.55637553358,1
15602824,Surname_2824,485,France,Male,57,9,20314.104244672948,4,0,0,67403.5492927422,1
15602825,Surname_2825,652,France,Male,23,6,64061.66861498916,4,0,0,183513.69778760156,0
15602826,Surname_2826,581,Germany,Female,80,2,178399.90145766045,4,1,1,169593.03984387455,0
15602827,Surname_2827,718,Spain,Female,52,9,38729.73404775931,3,1,0,22057.841722373494,0
15602828,Surname_2828,425,Spain,Male,89,3,130848.84395747831,2,0,1,20177.144356629564,0
15602829,Surname_2829,824,Spain,Male,78,0,61283.01709363826,1,1,0,129505.92143994209,0
15602830,Surname_2830,677,Spain,Female,22,5,127952.44544604639,1,0,1,24682.45467026627,0
15602831,Surname_2831,694,Spain,Male,54,1,187502.79386662273,2,0,0,118649.21227856743,0
15602832,Surname_2832,651,France,Female,28,3,66495.28236417187,1,0,0,25041.09041910775,0
15602833,Surname_2833,801,Spain,Female,57,4,86974.70293342363,2,1,0,101076.19965422076,0
15602834,Surname_2834,638,Germany,Female,82,7,180750.14198958132,3,0,0,89630.26041290667,0
15602835,Surname_2835,350,France,Female,25,2,136584.52399149875,2,0,0,122277.46273319249,0
15602836,Surname_2836,496,Spain,Female,28,5,23641.65661324333,3,1,0,77677.0484983414,0
15602837,Surname_2837,636,Spain,Female,88,0,189538.56731171196,2,0,1,36608.966219728754,0
15602838,Surname_2838,813,France,Female,75,8,69359.74814203191,4,0,0,170002.0555439458,0
15602839,Surname_2839,491,France,Male,65,0,96264.4336354678,4,0,0,66867.15629049274,1
15602840,Surname_2840,402,Germany,Female,30,1,61294.231072511415,3,1,1,22817.954736897133,0
15602841,Surname_2841,653,Germany,Male,77,0,135839.25511795146,1,1,0,105113.01653871575,0
15602842,Surname_2842,418,Spain,Male,66,7,176942.0756561557,4,1,1,176758.25113839444,0
15602843,Surname_2843,710,France,Male,84,3,200804.0903526334,2,0,0,63336.84273619052,0
15602844,Surname_2844,439,France,Female,24,1,230530.56920667805,1,1,0,95643.05805135878,1
15602845,Surname_2845,795,France,Male,42,6,89804.16291349144,1,1,0,86487.89607653205,1
15602846,Surname_2846,569,France,Female,40,7,233153.5576666496,3,1,1,19193.71789959621,0
15602847,Surname_2847,799,France,Female,68,8,154238.68607120137,1,1,1,174985.92361491866,1
15602848,Surname_2848,847,Spain,Male,64,4,97398.6359981218,3,0,0,154187.4503818871,0
15602849,Surname_2849,541,France,Male,22,2,221823.51217445472,4,1,0,28196.089615326713,0
15602850,Surname_2850,803,France,Male,30,0,144907.37632522304,4,0,0,35111.51722373373,0
15602851,Surname_2851,412,France,Male,59,7,113570.88216994255,1,0,0,12010.553787397559,0
15602852,Surname_2852,422,France,Female,22,5,2875.387581783961,1,1,1,197286.46202008871,1
15602853,Surname_2853,510,Spain,Male,40,4,179376.97252289663,2,1,0,89074.23725576757,0
15602854,Surname_2854,518,Germany,Male,79,6,19336.99867471045,2,1,0,186774.06328344427,0
15602855,Surname_2855,438,Spain,Male,18,4,72348.20700548358,3,0,0,89827.22147766977,0
15602856,Surname_2856,525,France,Male,91,10,240423.58562900883,1,0,1,29722.06898817875,0
15602857,Surname_2857,618,France,Male,71,3,38803.27628076285,1,0,1,75231.59425650458,0
15602858,Surname_2858,422,France,Female,89,4,77946.08896831151,2,1,1,89464.00958308305,0
15602859,Surname_2859,594,France,Female,20,10,233084.83995128828,3,1,0,43556.72771408401,1
15602860,Surname_2860,426,Spain,Female,81,6,84420.95452671841,2,0,0,20166.492771881633,0
15602861,Surname_2861,508,France,Male,68,10,82168.74388841525,1,0,1,70138.46902584619,0
15602862,Surname_2862,838,Germany,Male,19,5,161988.64672454266,3,1,0,112465.72158198575,0
15602863,Surname_2863,808,France,Female,66,9,32839.30996621032,4,1,1,58511.95741213425,0
15602864,Surname_2864,673,Germany,Female,48,9,243187.92743178585,1,0,1,192149.95443544455,0
15602865,Surname_2865,447,Spain,Female,91,10,68755.66126360011,2,0,1,101470.71030938247,0
15602866,Surname_2866,730,Germany,Female,20,8,196422.20800194744,3,0,0,34751.627026005175,0
15602867,Surname_2867,451,Germany,Male,52,9,71903.58750544071,2,1,1,88563.73081210913,1
15602868,Surname_2868,843,Spain,Male,53,1,68843.1023571234,4,1,0,144463.0161354117,0
15602869,Surname_2869,481,Germany,Male,81,6,14378.177015103744,1,0,0,102558.19803680516,0
15602870,Surname_2870,451,France,Female,49,0,29830.16492982926,1,1,0,72934.4396022537,0
15602871,Surname_2871,368,France,Female,35,7,130491.82736189183,2,0,1,30196.998842011046,0
15602872,Surname_2872,803,Germany,Female,51,3,144210.79552726063,1,0,0,97315.58928912044,0
15602873,Surname_2873,831,Germany,Male,73,7,203960.88026600168,2,0,0,28503.384249921604,0
15602874,Surname_2874,431,France,Male,84,7,15053.797411479609,2,0,1,80467.63131707166,1
15602875,Surname_2875,746,France,Female,70,3,89037.54641869121,3,0,0,32082.610680038782,1
